centroid_mean,centroid_std,rolloff_mean,rolloff_std,flux_mean,flux_std,zcr_mean,zcr_std,mfcc_m1,mfcc_m2,mfcc_m3,mfcc_m4,mfcc_m5,mfcc_m6,mfcc_m7,mfcc_m8,mfcc_m9,mfcc_m10,mfcc_m11,mfcc_m12,mfcc_m13,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,technique
1954.972221,160.7659224,3835.620629,358.3781992,0.002116178,0.002638193,0.087551541,0.032419942,-550.2629395,90.07256317,-43.40807343,16.46544838,-30.98518181,-9.084214211,4.463467121,4.572175503,1.147644997,-12.7809391,-15.80778313,-14.50088882,-4.065496922,103.5232239,4.595569134,11.30713844,19.13027763,5.605603695,9.577178001,10.39591122,4.28738308,9.796609879,5.247713089,4.568459034,4.430165291,3.901623011,1
1926.639553,153.5500482,3769.665783,296.1828046,0.002987914,0.003796852,0.089355469,0.030986737,-519.0375977,88.11244202,-49.86943436,19.05371857,-35.91476822,-8.111850739,-1.577138305,2.513484001,-0.897145271,-13.64371872,-17.28983307,-14.83452511,-3.251497507,104.1282196,4.782748222,9.368976593,16.97032356,8.417635918,9.530928612,9.67700386,3.962225199,8.35122776,4.067430019,6.382372379,4.540187836,4.158438206,1
1929.515383,173.0974003,3756.113418,313.3477478,0.002730412,0.003187988,0.100328234,0.026289079,-524.9411621,89.48807526,-49.79569244,18.70042992,-35.98779297,-9.914359093,-0.854467392,2.60494709,-0.088307008,-12.50699711,-13.45081711,-11.73642826,-0.684997618,100.7347565,4.838346958,8.790546417,18.61056137,7.522441387,8.887688637,10.32495403,3.296724081,8.769886971,3.509735346,5.553468704,3.817108154,4.871921539,1
1936.907629,169.9938881,3770.870438,310.6240214,0.002755174,0.00337899,0.096028646,0.031165326,-525.2617798,90.04689789,-47.64416885,21.15568542,-34.82954788,-10.65642738,-1.856508255,2.651591539,0.085089736,-13.32106876,-14.31077766,-12.80817032,-2.31750536,101.1446304,3.958318472,8.588005066,18.07174683,7.024246693,8.513717651,11.19886017,3.22644186,9.415354729,5.46462965,6.582487583,4.283859253,3.569032669,1
1945.336651,157.6468024,3797.372842,289.024573,0.00337915,0.004110875,0.094740126,0.030092303,-503.2170105,88.01941681,-48.36219788,24.83886909,-38.50474167,-10.53884983,-5.193731308,2.337630987,-1.127362847,-13.5032835,-17.87805939,-14.5898571,-2.840246677,102.0578079,4.093708038,8.597465515,15.8142786,9.657101631,9.133642197,9.696927071,3.509787083,9.061621666,4.018771648,6.706599712,3.245494843,4.542287827,1
3260.930085,1290.236285,7139.816137,2566.81555,0.000628158,0.001167291,0.129856419,0.077024467,-711.9247437,76.03894043,12.70603085,9.399242401,5.597680569,3.477000952,10.96776867,3.210095167,6.033481121,-1.707929611,-7.980449677,-8.97498703,-6.47712326,132.0626068,19.6638546,31.71323776,26.85982704,14.80997276,5.397586823,10.26935768,6.942948341,6.192692757,5.022723675,6.231432438,5.682879925,4.219835758,1
3191.462401,1230.554621,7078.710938,2571.75368,0.00064903,0.001185893,0.131967905,0.077705175,-705.5025635,80.5657959,11.60354805,8.227493286,6.075832367,2.592607975,11.10502052,2.060720205,4.431970596,-2.58995533,-10.29198742,-10.39256001,-8.388435364,132.1199036,17.69606209,34.62337112,25.97160721,13.49763298,4.958916187,9.360360146,7.954341412,5.393434048,5.790440559,6.163027287,5.590057373,4.948085308,1
2761.218301,934.472197,6491.28196,2508.603755,0.001206576,0.002541904,0.111897786,0.054245693,-662.2335815,92.15972137,3.320441246,7.323617935,0.152895138,0.825006247,12.38059807,5.277175903,3.673493385,-5.699056149,-11.11589527,-9.705925941,-6.18823719,148.6390533,15.5897665,32.61608505,27.48490524,14.78742504,6.012093067,11.19483757,7.453689098,7.014961243,5.119949818,4.792568684,4.591591835,2.696539879,1
3033.364462,1059.223845,6846.667565,2527.112145,0.000924725,0.001878401,0.118533573,0.053801128,-683.6416626,85.04559326,5.956080914,8.807175636,4.826653004,1.641799808,8.986982346,1.614739656,4.165046692,-3.703026056,-10.00284481,-9.49373436,-6.459918022,140.1695862,15.72321415,34.61038208,26.50072861,16.00702286,5.945781708,8.663162231,5.413874149,5.536759853,6.501582623,6.253510475,5.989947319,4.693315506,1
2791.188941,913.949389,6432.856206,2530.366451,0.001554559,0.00334804,0.122639974,0.0444037,-645.8336182,93.57662964,-4.903311729,2.505529642,-5.972770691,-4.084418297,5.420704842,-1.503118396,2.474782944,-4.464959145,-11.93911362,-12.05995178,-8.118398666,155.8726501,16.98752594,31.0721302,29.53631592,12.66217232,6.217136383,10.81533623,6.273151875,7.525209427,7.241705418,6.922999382,5.631467342,4.29414463,1
2590.195929,760.6393858,6151.870493,2430.203401,0.001757617,0.00376578,0.106621636,0.028193786,-628.5610962,94.71148682,-8.490118027,5.337889671,-5.940670967,-0.976121604,3.382500887,-1.411679268,2.505212784,-6.33799696,-12.44294643,-12.10308647,-5.891833305,151.3777618,16.97636032,29.94665909,27.42453194,13.1045351,7.706520557,11.3652401,6.696828365,7.671200752,6.216105461,8.056145668,4.777601242,4.235360622,1
2637.732554,791.7029207,6224.752103,2414.786352,0.001685378,0.003543334,0.110405816,0.03105458,-636.482605,94.76308441,-9.137989998,-0.655990601,-6.595833778,-0.394586653,6.549785137,-1.656754613,2.054121256,-5.72395134,-12.53525829,-10.29293346,-4.86309576,152.5487671,17.01400757,29.46265221,30.66937065,11.86292839,7.010157108,10.54213047,7.146332741,7.390988827,6.940578938,9.249568939,5.686870575,4.087547779,1
2689.18602,841.4567625,6305.765133,2464.992471,0.001755346,0.003814528,0.119140625,0.035607166,-633.9945068,94.8586731,-7.918697834,3.809512138,-6.104565144,-1.429391742,4.950007439,-2.860680103,1.438135624,-6.335695267,-11.52386379,-11.62541103,-7.187388897,152.5648804,17.68846321,28.54604912,30.62091637,12.95990944,5.612897396,10.89465237,7.205328465,6.705895901,5.495597363,6.776301384,3.8765769,3.219041586,1
2164.801923,537.827682,5037.86604,2086.699094,0.00356513,0.006760419,0.089233398,0.026936572,-549.3415527,77.98190308,-14.29912663,7.073483467,-11.01049519,3.582540274,3.119519472,-1.045686126,-6.146786213,-10.21877861,-15.27810192,-10.68700123,-5.447334766,149.7922821,21.83099174,22.70888519,28.88731575,10.24977112,5.240296841,9.192397118,6.87904644,5.484097004,4.745933533,7.585988522,6.76662159,5.827882767,1
2051.75783,463.8885093,4859.878305,1976.173145,0.003974141,0.007672718,0.079020182,0.020639311,-543.9921875,81.93203735,-16.11672401,2.189677238,-15.93467236,0.194569975,3.756334066,4.603132248,-0.794623435,-7.866376877,-14.49146366,-10.74481106,-4.763226509,153.1859283,24.11612511,23.13899422,27.90228081,9.751908302,5.781509876,11.42123032,7.673502922,7.063550949,6.578063965,7.19244051,4.976237774,4.0155406,1
2085.603462,504.600925,4912.280786,2042.471163,0.004431651,0.008677809,0.083021376,0.025202515,-538.0861206,83.39138794,-13.31079769,5.997915268,-15.05899525,-1.361530781,1.18114686,1.267205715,-2.764411449,-4.927248001,-10.38782692,-9.93393898,-6.530979156,153.7433624,22.92370415,22.61517525,28.5940876,9.711415291,6.340196133,9.202033997,6.100404263,7.317074776,5.739109039,6.418608189,5.236062527,3.754616737,1
2270.990604,605.7807508,5383.300781,2183.062624,0.003520678,0.006860957,0.096611871,0.030525531,-557.5946045,75.38110352,-13.35383701,6.11895752,-15.20559692,-2.448757172,-0.365794241,-0.196961105,-2.798122644,-4.131848812,-7.487148762,-6.291406155,-5.343338013,153.2025452,24.58203697,22.9775753,29.15122604,9.532049179,5.997042656,8.934490204,5.987134933,6.109322071,5.108763695,6.771476746,6.228966236,5.029787064,1
1874.25283,337.5080618,4201.66626,1501.765913,0.007118404,0.015326689,0.075480143,0.019356989,-502.83078,89.72587585,-14.69551468,8.577777863,-15.07914066,-1.310610294,-1.575409889,-1.634336591,-3.962565422,-5.657449245,-11.76825428,-10.24068832,-7.207317829,157.9346466,19.07327461,22.33947182,30.36837959,10.2123909,5.109921932,9.150500298,5.726685524,5.976050377,5.311898232,7.287214279,5.3391366,4.430292606,1
1826.590449,257.0120538,3886.818455,1119.778321,0.007687423,0.015600553,0.077907986,0.018913308,-491.4602356,87.70304871,-20.74108315,3.381790638,-17.74366188,2.297177076,2.432302952,-3.312960386,-11.01768875,-14.71651554,-16.09991074,-9.633198738,-4.093055725,156.8843689,18.40055466,20.47779655,31.4447155,9.004580498,5.561730862,9.670449257,8.062768936,5.478195667,4.256824493,6.007065296,6.213882923,5.829297066,1
1844.903162,297.3999995,4082.037354,1388.990484,0.006975601,0.01369916,0.076266819,0.020057809,-499.5362854,89.18737793,-17.95264626,7.854040146,-13.44424057,3.501323462,2.51375103,-0.89546138,-7.731048584,-13.18861675,-16.15408707,-9.56856823,-3.172448397,157.1715546,17.6188736,22.7260952,30.12179947,9.129951477,5.270143986,10.58073139,8.01949501,7.041483402,6.011470795,7.195549011,6.5903368,5.081482887,1
1888.944206,338.6412111,4225.675781,1484.027117,0.00437883,0.009109727,0.074295847,0.025376913,-534.651123,86.11552429,-15.76926899,1.333612561,-19.10947609,-1.207501292,3.066947222,0.288030475,-5.341480255,-10.4839983,-15.21027374,-11.24035931,-6.432133198,146.556778,19.46462059,23.15693283,30.65820122,7.98951292,6.590146065,8.177782059,7.182281017,5.981487751,5.044557095,7.001343727,5.602940559,4.556136131,1
2383.853733,579.2050527,5527.25702,2072.057509,0.001192609,0.001961176,0.094536675,0.026791837,-630.1375122,86.88859558,-17.49808693,17.58560944,-5.713581085,-3.297932148,10.51757145,2.898644686,0.165596545,-14.21583939,-19.93821526,-18.3199501,-11.17972183,118.2041092,8.269423485,18.47482109,26.88192749,10.36415768,7.309936047,10.08929062,7.132018566,7.514405727,5.02662468,4.677086353,5.522729397,4.768149376,1
2752.72306,917.6017484,6538.237041,2468.515333,0.000577568,0.000885447,0.108055321,0.051645501,-689.2253418,85.03057098,2.233704805,7.793341637,0.330238044,-0.961881697,15.66793442,7.057913303,4.24892807,-10.42487335,-17.64806557,-16.31949997,-10.64541054,106.1856689,11.33939552,27.4590416,27.8110466,8.950106621,6.937906742,8.104195595,7.186806202,6.101234436,5.531433105,4.980397701,4.989820004,4.576468468,1
2960.502573,1070.017982,6918.13193,2523.302503,0.000402789,0.000507302,0.117763421,0.059374171,-712.3609009,83.03905487,7.927291393,2.759294987,1.023420453,-1.623729348,17.28986359,8.157561302,5.61662817,-9.747437477,-17.07985115,-16.09371758,-10.31225395,97.59301758,13.7880106,27.64028931,25.38127136,8.160117149,6.058364391,7.670200825,7.74910593,5.589285374,5.786056995,4.875526428,4.881218433,4.66075182,1
2404.76201,651.1220184,5585.564386,2099.557629,0.001065074,0.001730973,0.097154772,0.026266673,-638.8380737,88.33366394,-15.35815716,14.62114525,-5.696492195,-2.794304848,10.70364094,3.394923449,-0.218974352,-15.29748249,-18.30011559,-18.32793236,-11.36675262,115.3609924,9.683768272,19.89018822,26.03446007,8.660891533,7.091426373,10.69647121,6.665804386,6.138695717,4.396638393,5.132334232,5.308665752,3.658896923,1
2512.844495,747.1425522,5874.832031,2244.930143,0.00076356,0.001085446,0.100573088,0.030170568,-658.446106,87.17716217,-12.1765728,10.71325111,-5.038992405,-3.007797956,12.47577763,4.342038155,0.885888755,-14.51971149,-17.80928421,-17.85968971,-11.1092701,105.7560959,10.56013489,21.23461914,25.65540695,8.343477249,6.684762478,9.509939194,7.369621754,5.775648594,5.141927719,5.534002781,5.617448807,3.545326233,1
2215.156747,450.8848788,5018.892728,1747.687581,0.001543956,0.002871021,0.090277778,0.021869567,-608.1524658,88.33528137,-25.79155731,16.42093658,-11.55408478,-5.391893387,8.09538269,2.774878979,0.433946282,-13.04207611,-16.88025475,-16.08134651,-8.978131294,122.9401093,8.584549904,15.73334026,25.5171814,8.769581795,7.606782436,11.32644272,6.266820431,6.863241673,4.053266048,3.744332075,4.004353523,4.328466415,1
2143.462004,290.4739726,4615.935724,1249.913378,0.001774068,0.002954473,0.094143338,0.018450822,-585.3032227,87.99063873,-31.20726776,20.10812569,-16.5720005,-3.79760313,7.892862797,1.723534346,-0.68994832,-14.49633789,-16.67794991,-15.234519,-6.772142887,120.20224,6.254260063,13.44682217,22.81467438,9.62432003,7.447414398,11.25929165,4.302242756,6.496967793,4.466924191,5.219462872,4.020828247,3.573974848,1
2112.622249,221.142493,4406.325803,930.2257246,0.002163871,0.003825649,0.084540473,0.02432306,-572.1543579,82.03491974,-38.33348083,18.97942352,-21.16304398,-7.463523865,2.881897926,-1.00334847,-3.664161205,-16.03484726,-17.92815208,-17.6753273,-9.378278732,124.6629562,5.559173584,12.18537807,23.32096863,8.266444206,8.971335411,11.91113853,3.404669523,7.133929729,5.3053298,5.416669369,4.223122597,4.616556168,1
2216.689802,383.3014523,4833.466663,1516.3407,0.001502276,0.002327324,0.091295397,0.021391945,-598.706543,84.45429993,-34.20905304,15.34410667,-17.20975876,-5.564858437,5.728313923,-0.120916754,-2.38677907,-15.89102459,-17.32591629,-13.35638142,-5.323710918,113.534462,6.443442822,15.0782547,23.51105881,9.317074776,7.289450169,11.84753609,5.011571884,7.879288197,5.580971718,5.199902058,5.178910732,2.570297003,1
2122.52179,256.3465802,4462.342248,1062.855739,0.001973241,0.003369902,0.091715495,0.021036587,-577.5578003,86.66471863,-34.3765564,20.81374741,-17.16939163,-4.15453577,6.944266796,2.353322506,-1.35632658,-14.04404831,-16.30039215,-16.14223099,-8.542243958,121.7673798,6.508547306,13.6581316,20.49658394,9.847143173,8.513492584,12.87749767,5.126449585,7.076378822,4.680441856,5.767320156,4.695095539,3.473410606,1
2052.999041,143.8663441,3982.287342,290.0320385,0.003450211,0.004767525,0.088229709,0.018316449,-508.7372437,80.60632324,-49.85387802,24.56110382,-30.81559181,-5.13352108,-1.321515322,-0.95589757,-9.824831009,-17.88193893,-17.15081978,-12.61367416,-2.850323677,115.6950607,6.908975601,11.45539093,17.99141884,9.237865448,10.43257332,8.738704681,3.536489487,6.279359818,4.69312048,7.26184082,5.93498373,5.367007732,1
2038.438341,145.7518131,4016.318837,311.4201379,0.002887704,0.004190529,0.086764865,0.01758672,-529.9360962,79.83303833,-47.98880005,20.65335655,-29.61074448,-5.214308739,0.131624356,-1.597844958,-7.757472515,-17.60674286,-18.27293015,-16.45676613,-6.625068665,117.7918167,6.225573063,11.60918999,18.53310585,10.18657207,9.697758675,9.313333511,3.294203997,8.401738167,5.815788269,6.052019596,6.303011417,5.108486652,1
2031.067515,131.539537,3963.006592,276.0615218,0.003633536,0.004998091,0.086140951,0.018469319,-506.3551025,81.69062042,-45.12453079,26.42385864,-28.53991318,-3.787690878,0.907843709,1.226085305,-9.317815781,-17.16865921,-19.39126396,-14.72339535,-6.396874905,116.8466568,7.723380089,13.10291958,18.11829948,8.79426384,8.016176224,10.86626148,3.484140635,7.049412727,5.106908321,7.320403099,5.835562706,5.493056774,1
2058.919264,164.9019681,3974.155922,275.1901151,0.004288539,0.006077078,0.090101454,0.020181795,-488.2200012,76.90982056,-42.4392395,26.47470665,-29.79678345,-8.465963364,-3.559716225,-2.383325577,-7.643987179,-15.21381283,-20.01154518,-15.82931995,-7.171201706,117.1668777,11.22110558,12.50978851,17.13794899,9.462213516,10.52827072,9.36315918,4.456528187,6.337459564,4.672994137,5.664139271,5.336041927,4.967128754,1
1980.037059,151.7648867,3912.463379,254.1424539,0.009260188,0.013742512,0.083591037,0.015825394,-420.4082642,76.14704895,-51.079422,29.00364494,-33.48079681,-6.473002911,-10.25782013,-3.676454782,-10.97471333,-17.04182243,-19.57730103,-16.18419647,-7.729771137,116.6882172,16.52326965,14.42692661,14.2873745,9.236868858,10.73766899,7.411462784,3.15427351,5.833072662,4.249479771,6.179040432,5.432639122,6.397824764,1
1973.10963,178.9959356,3907.598749,290.6639878,0.006329,0.010434059,0.089246962,0.024458269,-472.7235107,79.11669922,-38.18285751,25.16086197,-22.80888176,-3.690806389,0.075046673,0.417461753,-7.664861202,-15.37175465,-18.54888153,-17.89846039,-11.39918804,132.1730347,16.68064308,12.07018185,19.42474365,7.060606003,8.281036377,12.4760952,5.273905754,5.932146549,3.412798166,4.407600403,4.866443634,4.44153595,1
1936.895129,140.8816813,3835.302734,240.7366407,0.007117408,0.011582099,0.081244575,0.018609317,-460.2696533,78.30936432,-40.76646805,27.09021759,-26.77585411,-6.22260046,-3.301901817,-1.395454884,-8.788456917,-16.58503723,-20.28576279,-17.58463097,-10.89263058,130.5562286,14.8442297,11.76157284,19.9882946,7.379726887,11.10043812,8.631602287,3.054841518,5.861587524,4.224498749,4.350158691,5.977817059,4.992897987,1
2115.560129,165.9173876,4034.388658,251.0458962,0.005390666,0.006807204,0.102661133,0.021485415,-461.599762,72.93882751,-49.46796799,29.65910912,-34.77765274,-10.29769707,-10.46092033,-5.060855389,-10.13648319,-13.43120575,-14.16187668,-11.62997055,-3.891589642,108.0793839,11.8962307,13.05936337,13.40846443,9.856272697,11.83278179,7.602004051,4.024197102,8.625808716,3.838216305,8.103542328,6.131706238,5.035786152,1
2104.074907,314.2040518,4854.573348,1555.859828,0.000916604,0.001158407,0.073228991,0.018255517,-629.4844971,90.44724274,-26.88239861,7.360410213,-16.21598053,-8.248064995,10.61452389,4.323786736,7.364664555,-7.069923878,-12.00696087,-11.99060249,-4.160969257,96.87145996,7.31108284,14.18988609,26.20027733,6.933137417,7.143223763,9.531981468,5.590167522,8.354249954,8.243763924,6.104650974,5.874432564,3.420334339,1
2033.647277,277.1737804,4567.382813,1398.119563,0.001005033,0.001230993,0.071632179,0.021126541,-621.7209473,92.0552063,-28.81964302,8.421523094,-17.47832489,-10.53697777,8.031168938,3.911573172,4.891820908,-9.095387459,-14.50537777,-15.00768852,-6.611543655,96.55255127,5.893672943,14.62467957,26.47312355,6.297167778,6.949577332,10.68262768,5.47099638,7.823898315,8.30343914,6.246398449,6.538483143,4.11285305,1
2112.523925,349.2272722,4947.980891,1675.62424,0.000847449,0.000988556,0.070180532,0.018299995,-633.2209473,93.35964203,-24.01956367,6.323792934,-15.66663742,-8.123799324,10.29757404,3.89136529,5.423421383,-8.915268898,-13.62281799,-13.49041462,-5.352320194,92.66098022,6.861477375,15.64162731,25.56603432,7.081116199,7.274490356,9.453508377,5.386825562,6.681046963,7.815805912,5.123311996,4.735370636,2.553925037,1
2097.857918,324.8283191,4733.117676,1506.044667,0.001104104,0.001362024,0.077840169,0.017397244,-611.6523438,93.69714355,-28.68257332,11.55386257,-16.14540291,-8.105784416,6.786238194,1.955612421,4.692661285,-6.858884811,-10.71924973,-12.13125038,-5.585890293,99.55995941,7.574554443,14.72614765,24.60438347,6.463227749,7.853247166,9.036797523,4.438989639,7.38009882,8.46207428,5.94631958,4.519909382,3.11485672,1
1990.83984,196.480377,4114.878721,767.0588186,0.001407038,0.001742644,0.081820101,0.024966961,-585.9606323,93.04943848,-34.78476715,15.4733839,-22.88519859,-10.79454803,3.462682009,1.284426928,3.550546646,-9.467059135,-14.08214474,-15.82909489,-8.103593826,95.35974121,3.911766529,11.90082932,20.15873146,7.750020027,7.96635294,10.1903286,4.433609009,8.782115936,7.937403679,5.458860874,3.969643593,3.045078278,1
1956.625792,166.1285381,3889.830092,428.7504755,0.001867047,0.00238061,0.084214952,0.02445458,-564.2366943,93.25852966,-39.23512268,17.69914818,-25.84420395,-9.57794857,1.809536219,1.171775818,2.816672325,-10.17631531,-14.59537601,-15.15364456,-6.828117847,98.97221375,4.184407711,8.843642235,21.17733002,6.696360588,8.951782227,10.06391621,4.186135769,9.301776886,5.929646492,5.112184048,4.218006611,3.834653854,1
1978.483946,159.440955,3915.429005,377.5970476,0.001935169,0.002511455,0.086168077,0.026726055,-561.3189087,90.75691986,-40.12561035,19.0515976,-26.51756477,-11.00034714,0.356796652,2.019452095,1.452993274,-12.30948448,-13.83492184,-13.76664925,-6.308737755,101.7092285,4.139242172,9.926475525,19.71367073,7.442126751,9.610204697,8.788286209,4.530872822,9.344439507,5.208946705,5.44169426,3.528415918,2.805043936,1
2032.970914,189.464789,4100.390625,640.7350474,0.00157548,0.001963889,0.090002111,0.018443241,-578.1173706,89.81303406,-42.88016891,13.33842373,-23.26626396,-9.637495995,1.241349936,-1.6899575,0.826345503,-8.148967743,-9.811800003,-12.84650993,-6.025862217,97.64277649,6.805732727,9.495088577,19.69698143,5.539368629,10.80189133,8.563901901,4.105814457,9.426600456,6.409669876,5.607028008,4.017029762,2.920231104,1
2010.744007,150.8830529,3910.610386,344.6162709,0.002484898,0.003163259,0.103474935,0.018980396,-532.9803467,89.31585693,-50.01741028,19.63030052,-27.28233528,-3.650837421,-0.187358916,-1.782717586,-1.849986553,-9.418335915,-10.41670036,-10.36570358,0.152951866,102.5793304,5.288425446,10.35251141,13.54815769,7.390442848,8.757930756,9.876903534,3.821458817,8.019233704,4.61173439,6.072211266,3.303192139,2.870778084,1
2000.405389,120.4498128,3881.999836,256.0589177,0.00317123,0.003881884,0.0988227,0.019302136,-510.3280029,87.126297,-51.82611465,22.17516899,-33.42264557,-6.219079018,-4.646034718,-2.386812925,-5.398452759,-13.2272253,-13.52770138,-11.73043537,-3.725693703,103.1725464,5.075255394,11.28012371,13.1061058,7.337436676,8.736546516,8.961065292,2.829405546,9.058364868,5.180454731,6.13432169,3.095726728,3.050740957,1
2007.202985,138.3737055,3893.203125,274.0332582,0.003189522,0.003831526,0.097590266,0.019489689,-513.0652466,85.59602356,-52.6615181,22.08927536,-34.10387039,-7.83450985,-6.803663254,-3.829006672,-5.060320377,-12.08354187,-12.55282784,-11.35763264,-4.146666527,102.0268478,5.922305107,8.196382523,12.26256275,6.585508823,10.12566662,6.888866425,3.504994631,9.903768539,4.430727005,6.283757687,2.717734814,3.506592035,1
1972.416469,117.9965959,3846.161358,224.3428877,0.003735002,0.004429938,0.102308485,0.015716491,-492.2380066,87.13373566,-54.79775238,24.04458046,-35.608284,-4.293783188,-6.735052586,-2.731624842,-6.033361912,-11.31071377,-12.08424282,-11.94270897,-1.671546459,100.2121887,8.848372459,9.487078667,10.13403797,7.08522892,8.384267807,8.762299538,3.196534395,7.478446484,4.121315479,7.157254219,3.577488184,2.55368495,1
2031.280941,120.3613458,3911.320717,262.7023498,0.005694834,0.007259628,0.102446685,0.020728718,-457.6522522,79.8367157,-59.63292313,25.12287331,-40.99158096,-7.4845047,-10.90172958,-2.412158012,-10.23832703,-14.73748589,-16.33044434,-10.66534328,-1.185190558,104.1225052,8.426828384,9.930261612,10.39110088,8.747078896,7.639149189,6.90529108,2.821820021,7.544120789,3.72596097,7.327870846,4.443916798,5.674682617,1
2017.49627,140.0268532,3913.923186,227.1728564,0.006434131,0.007968617,0.100545247,0.018978303,-441.7027588,79.46322632,-57.46503448,26.22841644,-39.35382462,-6.130577087,-10.31699276,-1.762446642,-10.28872776,-15.54900932,-15.90923214,-8.425578117,-1.403687,101.7351913,11.09869289,11.7398243,9.060267448,8.847438812,8.26663208,7.961524963,3.217520952,7.597799778,3.283232689,7.161296844,3.783044815,4.88241291,1
1990.268162,138.2898939,3823.498293,281.3330689,0.003729052,0.003674674,0.103168688,0.014305149,-487.7840271,80.4540863,-60.88493729,21.98436928,-40.58591843,-9.25188446,-9.656880379,-2.267152548,-6.831218719,-11.47467041,-14.19565773,-12.35379887,-2.83941555,93.71360779,8.27889061,7.750699043,8.388664246,7.430930138,8.973284721,6.978831291,3.04845643,8.766130447,4.171720505,7.216095448,3.221445799,2.888465643,1
2021.04419,118.8947187,3907.598749,235.7167164,0.005557426,0.006528072,0.103691949,0.018301015,-454.6885986,79.66625214,-61.11489487,25.63411522,-40.38859558,-5.12853384,-11.0045929,-3.132637739,-11.68798065,-13.3679924,-14.10279465,-11.82029057,-3.647862673,101.7653503,10.91362572,11.90995979,8.06346035,10.10160828,8.568131447,5.84024334,3.626881838,8.435736656,4.066299915,7.316329002,2.568080425,3.150686026,1
2294.748391,580.8176418,5466.120793,2175.164807,0.003057538,0.006236413,0.095418294,0.033412572,-568.6987915,79.39598846,-12.04098511,5.717979431,-15.67367554,-2.500823736,1.486829996,1.451149821,-0.482619226,-4.34062624,-10.65820885,-8.224076271,-4.99298048,149.640152,22.13579941,23.04797363,28.73544312,9.603096008,4.871708393,8.918784142,6.61474514,6.788502693,5.654913902,8.059614182,6.112140179,4.502063274,1
2077.651274,456.6999809,4799.645569,1885.175234,0.002879891,0.005552419,0.08194987,0.022838569,-566.4664917,83.04870605,-16.84189796,2.863735199,-13.24170589,3.87046051,7.044623375,1.916085124,-6.897864819,-14.16268539,-18.53144073,-12.46281624,-6.082407475,145.6426239,19.94516563,23.2196312,28.16905975,10.05864334,5.849599838,11.02953434,7.985975742,5.355154991,4.172431469,5.257491589,4.227822781,4.714906216,1
2075.864296,392.2839121,4731.281414,1695.943735,0.003753854,0.007079966,0.089409722,0.024803421,-542.1194458,83.37240601,-16.91287422,5.708614349,-15.53812027,0.570777893,3.952189922,0.494545192,-5.153445721,-8.522949219,-14.56999016,-12.42304611,-6.095100403,147.3389587,17.98360825,22.31581879,27.67778397,8.45268631,6.242474556,10.37714005,8.201836586,7.183298588,3.337422371,3.51207757,3.851665258,4.064005852,1
1978.551539,443.2483772,4609.60083,1869.117128,0.004344289,0.008404349,0.0794949,0.025422119,-533.2962036,87.75636292,-15.64968491,2.25535965,-14.89394474,2.652894735,6.183065891,4.215389729,-2.372822762,-8.110848427,-15.33133602,-12.99562168,-7.456396103,151.0049133,20.63564682,23.48332787,28.48504448,10.55004978,5.288788795,9.201751709,6.705647945,7.017176151,5.014574051,6.30956459,5.354401112,3.770662546,1
1875.979198,338.0502148,4210.339355,1494.615495,0.006266984,0.012617439,0.07699924,0.018192734,-506.5562744,90.08642578,-14.17648506,5.658239365,-15.46510315,0.472030759,2.523625374,2.338402748,-2.623185158,-6.683560371,-12.1460619,-9.13247776,-5.135057449,154.7690887,19.61638641,20.54294586,29.72889709,9.969557762,5.135007858,10.0018959,6.555036545,8.216036797,6.842046738,7.779381275,5.725833893,4.214549065,1
1726.392587,237.2929338,3444.710173,700.4129722,0.007600904,0.014884246,0.070949978,0.021706657,-485.9955444,91.02263641,-21.63959122,0.518594205,-19.25294685,0.402719259,3.098237753,2.503751516,-3.418102503,-7.884750366,-13.80436802,-9.26271534,-3.92794919,153.0379639,17.35414314,20.48081017,32.31203079,7.701670647,7.51546526,10.80493164,8.120262146,8.087513924,6.53801918,8.347146988,5.801931858,4.141887665,1
1745.079407,266.7747289,3595.89434,944.2642244,0.006365322,0.0126716,0.070977105,0.022089938,-503.3422241,91.65979767,-19.69955826,1.135228157,-17.04099464,2.9422369,4.919978619,1.873249888,-4.986479759,-11.67438793,-17.96642685,-12.76967239,-5.883607388,153.8381653,17.61138153,19.57427025,32.91337585,8.371317863,5.606846333,10.20803356,6.418900013,7.042411327,5.126209259,6.644349098,4.235500813,3.525727749,1
1735.750463,271.6369728,3633.045637,1016.999025,0.007342094,0.014447622,0.070461697,0.020822783,-492.4524231,86.41693878,-17.39398575,0.421213627,-18.87527657,-0.401319027,3.320256948,2.276347637,-4.733168602,-9.681624413,-15.0641222,-10.50357342,-4.838129044,155.2947845,21.94512939,19.76378059,32.1533165,8.596848488,5.80892992,10.80214024,6.852043152,8.120763779,5.849075794,6.808215618,4.939800262,4.00481987,1
1762.986724,219.6652883,3612.157179,711.6351829,0.009768832,0.019023944,0.071831597,0.019330764,-463.7025757,87.20311737,-21.50812912,4.680265427,-18.80938911,-3.111952543,-3.126839876,-3.291100502,-5.643584251,-6.517724991,-12.4444809,-10.17715549,-6.112145424,157.1517639,20.44934654,18.08059311,32.44998169,7.925631523,5.933542728,8.813630104,7.018610477,7.28710413,6.16860199,6.758294106,5.519069672,5.026803017,1
